,country,continent,census,year,size_category,area_of_holdings,number_of_holdings
453,Dominican Republic,North America,1960,1960,1.9 and under 3.1 hectares,123065.0,54550.0
454,Dominican Republic,North America,1960,1960,3.1 and under 4.7 hectares,135086.0,37570.0
455,Dominican Republic,North America,1960,1960,4.7 and under 18.9 hectares,408379.0,48985.0
456,Dominican Republic,North America,1960,1960,18.9 and under 62.9 hectares,365766.0,12359.0
457,Dominican Republic,North America,1960,1960,62.9 and under 188.7 hectares,240045.0,2450.0
458,Dominican Republic,North America,1960,1960,188.7 and under 629.0 hectares,224620.0,676.0
459,Dominican Republic,North America,1960,1960,629.0 and under 1572.5 hectares,189795.0,136.0
460,Dominican Republic,North America,1960,1960,1572.5 hectares and over,370693.0,71.0
461,Finland,Europe,1960,1959,Under 0.5 hectares,206458.0,24534.0
462,Finland,Europe,1960,1959,0.5 and under 1 hectare,260393.0,32165.0
463,Finland,Europe,1960,1959,1 and under 2 hectares,718092.0,46485.0
464,Finland,Europe,1960,1959,2 and under 3 hectares,992106.0,37229.0
465,Finland,Europe,1960,1959,3 and under 5 hectares,2346829.0,63944.0
466,Finland,Europe,1960,1959,5 and under 10 hectares,4724274.0,101848.0
467,Finland,Europe,1960,1959,10 and under 20 hectares,4064597.0,62224.0
468,Finland,Europe,1960,1959,20 and under 50 hectares,2098916.0,17961.0
469,Finland,Europe,1960,1959,50 and under 100 hectares,359898.0,1335.0
470,Finland,Europe,1960,1959,100 hectares and over,188058.0,237.0
471,Ireland,Europe,1960,1960,0.1 and under 0.4 hectares,22469.0,69805.0
472,Ireland,Europe,1960,1960,0.4 and under 2.0 hectares,30145.0,23312.0
473,Ireland,Europe,1960,1960,2.0 and under 4.0 hectares,77630.0,24113.0
474,Ireland,Europe,1960,1960,4.0 and under 12.1 hectares,812033.0,96658.0
475,Ireland,Europe,1960,1960,12.1 and under 20.2 hectares,994637.0,62056.0
476,Ireland,Europe,1960,1960,20.2 and under 40.5 hectares,1544130.0,54209.0
477,Ireland,Europe,1960,1960,40.5 and under 80.9 hectares,1267289.0,22884.0
478,Ireland,Europe,1960,1960,80.9 and under 121.4 hectares,422931.0,4301.0
479,Ireland,Europe,1960,1960,121.4 hectares and over,614068.0,2775.0
480,Japan,Asia,1960,1960,Under 0.30 hectares,243444.0,1117758.0
481,Japan,Asia,1960,1960,0.30 and under 0.50 hectares,429819.0,946533.0
482,Japan,Asia,1960,1960,0.50 and under 0.99 hectares,1511116.0,1847404.0
483,Japan,Asia,1960,1960,0.99 and under 1.49 hectares,1456805.0,1076276.0
484,Japan,Asia,1960,1960,1.49 and under 1.98 hectares,958715.0,510603.0
485,Japan,Asia,1960,1960,1.98 and under 2.48 hectares,552650.0,222904.0
486,Japan,Asia,1960,1960,2.48 and under 2.98 hectares,310150.0,102719.0
487,Japan,Asia,1960,1960,2.98 and under 3.97 hectares,336292.0,89132.0
488,Japan,Asia,1960,1960,3.97 and under 4.96 hectares,198145.0,39341.0
489,Japan,Asia,1960,1960,4.96 and under 9.92 hectares,505212.0,67659.0
490,Japan,Asia,1960,1960,9.92 and under 19.83 hectares,427609.0,29645.0
491,Japan,Asia,1960,1960,19.83 hectares and over,211984.0,6560.0
492,Republic of Korea,Asia,1960,1961,0.1 and under 0.2 hectares,48475.0,166341.0
493,Republic of Korea,Asia,1960,1961,0.2 and under 0.5 hectares,396203.0,649003.0
494,Republic of Korea,Asia,1960,1961,0.5 and under 1.0 hectare,1167049.0,837414.0
495,Republic of Korea,Asia,1960,1961,1.0 and under 1.5 hectares,995798.0,399088.0
496,Republic of Korea,Asia,1960,1961,1.5 and under 2.0 hectares,599222.0,162986.0
497,Republic of Korea,Asia,1960,1961,2.0 and under 2.5 hectares,316528.0,66728.0
498,Republic of Korea,Asia,1960,1961,2.5 and under 3.0 hectares,164597.0,28035.0
499,Republic of Korea,Asia,1960,1961,3.0 hectares and over,151592.0,19533.0
500,Malaysia,Asia,1960,1960,Under 0.4 hectares,12657.0,45892.0
501,Malaysia,Asia,1960,1960,0.4 and under 0.8 hectares,46573.0,79666.0
502,Malaysia,Asia,1960,1960,0.8 and under 1.2 hectares,78334.0,78014.0
503,Malaysia,Asia,1960,1960,1.2 and under 1.6 hectares,81144.0,57426.0
504,Malaysia,Asia,1960,1960,1.6 and under 2.0 hectares,76863.0,41726.0
505,Malaysia,Asia,1960,1960,2.0 and under 3.0 hectares,180665.0,72099.0
506,Malaysia,Asia,1960,1960,3.0 and under 4.0 hectares,103696.0,28688.0
507,Malaysia,Asia,1960,1960,4.0 and under 6.0 hectares,138452.0,28293.0
508,Malaysia,Asia,1960,1960,6.0 and under 10.1 hectares,97605.0,12642.0
509,Malaysia,Asia,1960,1960,10.1 and under 20.2 hectares,59134.0,4363.0
510,Malaysia,Asia,1960,1960,20.2 and under 40.5 hectares,22126.0,797.0
511,Malaysia,Asia,1960,1960,40.5 and under 80.9 hectares,48950.0,830.0
512,Malaysia,Asia,1960,1960,80.9 hectares and under 121.4 hectares,32685.0,318.0
513,Malaysia,Asia,1960,1960,121.4 hectares and under 161.9 hectares,21121.0,143.0
514,Malaysia,Asia,1960,1960,161.9 and under 202.3 hectares,27548.0,130.0
515,Malaysia,Asia,1960,1960,202.3 and under 404.7 hectares,99654.0,297.0
516,Malaysia,Asia,1960,1960,404.7 and under 809.4 hectares,199154.0,307.0
517,Malaysia,Asia,1960,1960,809.4 and under 1214.0 hectares,128004.0,111.0
518,Malaysia,Asia,1960,1960,1214.0 and under 1618.7 hectares,120777.0,71.0
519,Malaysia,Asia,1960,1960,1618.7 and under 2023.4 hectares,99662.0,49.0
520,Malaysia,Asia,1960,1960,2023.4 hectares and over,259838.0,75.0
521,Mali,Africa,1960,1960,Under 1 hectare,22196.0,40280.0
522,Mali,Africa,1960,1960,1 and under 2 hectares,75733.0,51390.0
523,Mali,Africa,1960,1960,2 and under 3 hectares,128337.0,51850.0
524,Mali,Africa,1960,1960,3 and under 4 hectares,119739.0,35030.0
525,Mali,Africa,1960,1960,4 and under 5 hectares,114300.0,25430.0
526,Mali,Africa,1960,1960,5 and under 10 hectares,358377.0,52090.0
527,Mali,Africa,1960,1960,10 and under 20 hectares,253859.0,19210.0
528,Mali,Africa,1960,1960,20 and under 30 hectares,72127.0,3030.0
529,Mali,Africa,1960,1960,30 hectares and over,75860.0,1950.0
530,Mexico,North America,1960,1960,Under 5.1 hectares,1328107.0,899108.0
531,Mexico,North America,1960,1960,5.1 and under 10.1 hectares,678912.0,94319.0
532,Mexico,North America,1960,1960,10.1 and under 25.1 hectares,2104884.0,132335.0
533,Mexico,North America,1960,1960,25.1 and under 50.1 hectares,2489614.0,70250.0
534,Mexico,North America,1960,1960,50.1 and under 100.1 hectares,4169383.0,59091.0
535,Mexico,North America,1960,1960,100.1 and under 200.1 hectares,5845656.0,42264.0
536,Mexico,North America,1960,1960,200.1 and under 500.1 hectares,9491675.0,30382.0
537,Mexico,North America,1960,1960,500.1 and under 1000.1 hectares,10436370.0,14792.0
538,Mexico,North America,1960,1960,1000.1 and under 5000.1 hectares,39904860.0,17036.0
539,Mexico,North America,1960,1960,5000.1 hectares and over,92634747.0,5564.0
540,Mexico,North America,1950,1950,Under 5.1 hectares,1362818.0,1004839.0
541,Mexico,North America,1950,1950,5.1 and under 10.1 hectares,702836.0,90216.0
542,Mexico,North America,1950,1950,10.1 and under 25.1 hectares,1708778.0,101143.0
543,Mexico,North America,1950,1950,25.1 and under 50.1 hectares,2236727.0,59605.0
544,Mexico,North America,1950,1950,50.1 and under 100.1 hectares,3303970.0,43568.0
545,Mexico,North America,1950,1950,100.1 and under 200.1 hectares,4211875.0,28585.0
546,Mexico,North America,1950,1950,200.1 and under 500.1 hectares,8057287.0,24247.0
547,Mexico,North America,1950,1950,500.1 and under 1000.1 hectares,8359041.0,11469.0
548,Mexico,North America,1950,1950,1000.1 and under 5000.1 hectares,33756919.0,14802.0
549,Mexico,North America,1950,1950,5000.1 hectares and over,81816692.0,4738.0
550,Netherlands,Europe,1960,1959,Under 1 hectare,26542.0,60411.0
551,Netherlands,Europe,1960,1959,1 and under 5 hectares,223045.0,87726.0
552,Netherlands,Europe,1960,1959,5 and under 10 hectares,456715.0,62206.0
553,Netherlands,Europe,1960,1959,10 and under 20 hectares,749756.0,53884.0
554,Netherlands,Europe,1960,1959,20 and under 50 hectares,701948.0,24464.0
555,Netherlands,Europe,1960,1959,50 and under 100 hectares,116137.0,1872.0
556,Netherlands,Europe,1960,1959,100 hectares and over,35669.0,160.0
557,Netherlands,Europe,1960,1959,Holdings without Land,0.0,17331.0
558,Nicaragua,North America,1960,1963,Under 0.7 hectares,928.0,2258.0
559,Nicaragua,North America,1960,1963,0.7 and under 3.5 hectares,58025.0,33948.0
560,Nicaragua,North America,1960,1963,3.5 and under 7.0 hectares,73876.0,15730.0
561,Nicaragua,North America,1960,1963,7.0 and under 14.0 hectares,121564.0,13273.0
562,Nicaragua,North America,1960,1963,14.0 and under 34.9 hectares,307557.0,14703.0
563,Nicaragua,North America,1960,1963,34.9 and under 69.9 hectares,474423.0,10949.0
564,Nicaragua,North America,1960,1963,69.9 and under 139.8,537075.0,6291.0
565,Nicaragua,North America,1960,1963,139.8 and under 349.4 hectares,671500.0,3554.0
566,Nicaragua,North America,1960,1963,394.6 and under 698.7 hectares,407880.0,920.0
567,Nicaragua,North America,1960,1963,698.7 and under 1746.9 hectares,393602.0,405.0
568,Nicaragua,North America,1960,1963,1746.9 hectares and over,769502.0,170.0
569,Norway,Europe,1960,1959,Up to 0.2 hectars,172034.0,204664.0
570,Norway,Europe,1960,1959,0.21 and under 0.5 hectars,81603.0,30941.0
571,Norway,Europe,1960,1959,0.51 and under 1.0 hectar,115111.0,19414.0
572,Norway,Europe,1960,1959,1.01 and under 2.0 hectares,488050.0,40889.0
573,Norway,Europe,1960,1959,2.1 and under 5.0 hectares,2460103.0,75527.0
574,Norway,Europe,1960,1959,5.1 and under 10.0 hectares,2395679.0,42126.0
575,Norway,Europe,1960,1959,10.1 and under 20.0 hectares,1210341.0,15074.0
576,Norway,Europe,1960,1959,20.1 and under 50.0 hectares,551338.0,4870.0
577,Norway,Europe,1960,1959,50.01 and under 100.0 hectares,126413.0,372.0
578,Norway,Europe,1960,1959,100.01 hectares and over,22072.0,43.0
579,Panama,North America,1960,1961,0.5 and under 1.0 hectare,2950.0,4959.0
580,Panama,North America,1960,1961,1 and under 2 hectares,16174.0,13193.0
581,Panama,North America,1960,1961,2 and under 3 hectares,23855.0,10944.0
582,Panama,North America,1960,1961,3 and under 4 hectares,25307.0,7995.0
583,Panama,North America,1960,1961,4 and under 5 hectares,27369.0,6601.0
584,Panama,North America,1960,1961,5 and under 10 hectares,117756.0,18086.0
585,Panama,North America,1960,1961,10 and under 20 hectares,192215.0,14897.0
586,Panama,North America,1960,1961,20 and under 50 hectares,354651.0,12038.0
587,Panama,North America,1960,1961,50 and under 100 hectares,284437.0,4329.0
588,Panama,North America,1960,1961,100 and under 200 hectares,200673.0,1574.0
589,Panama,North America,1960,1961,200 and under 500 hectares,189310.0,665.0
590,Panama,North America,1960,1961,500 and under 1000 hectares,87305.0,133.0
